update_id,epoch,batch_index,sample_index,global_sample_index,tile_index,x_size,d_size,bl,batch_loss
1844,0,576,16,36880,52,64,64,6,0.561198831
1845,0,576,36,36900,52,64,64,7,0.561198831
1846,0,576,56,36920,52,64,64,17,0.561198831
1847,0,577,12,36940,52,64,64,1,0.542590678
1848,0,577,32,36960,52,64,64,1,0.542590678
1849,0,577,52,36980,52,64,64,3,0.542590678
1850,0,578,8,37000,52,64,64,5,0.456260324
1851,0,578,28,37020,52,64,64,3,0.456260324
1852,0,578,48,37040,52,64,64,1,0.456260324
1853,0,579,4,37060,52,64,64,1,0.60725081
1854,0,579,24,37080,52,64,64,1,0.60725081
1855,0,579,44,37100,52,64,64,5,0.60725081
1856,0,580,0,37120,52,64,64,4,0.363000154
1857,0,580,20,37140,52,64,64,1,0.363000154
1858,0,580,40,37160,52,64,64,1,0.363000154
1859,0,580,60,37180,52,64,64,15,0.363000154
1860,0,581,16,37200,52,64,64,24,0.736391068
1861,0,581,36,37220,52,64,64,1,0.736391068
1862,0,581,56,37240,52,64,64,1,0.736391068
1863,0,582,12,37260,52,64,64,6,0.472813338
1864,0,582,32,37280,52,64,64,19,0.472813338
1865,0,582,52,37300,52,64,64,2,0.472813338
1866,0,583,8,37320,52,64,64,1,0.635972977
1867,0,583,28,37340,52,64,64,2,0.635972977
1868,0,583,48,37360,52,64,64,17,0.635972977
1869,0,584,4,37380,52,64,64,1,0.386210889
1870,0,584,24,37400,52,64,64,2,0.386210889
1871,0,584,44,37420,52,64,64,25,0.386210889
1872,0,585,0,37440,52,64,64,11,0.542406499
1873,0,585,20,37460,52,64,64,1,0.542406499
1874,0,585,40,37480,52,64,64,1,0.542406499
1875,0,585,60,37500,52,64,64,1,0.542406499
1876,0,586,16,37520,52,64,64,5,0.673849761
1877,0,586,36,37540,52,64,64,8,0.673849761
1878,0,586,56,37560,52,64,64,21,0.673849761
1879,0,587,12,37580,52,64,64,1,0.501516044
1880,0,587,32,37600,52,64,64,17,0.501516044
1881,0,587,52,37620,52,64,64,1,0.501516044
1882,0,588,8,37640,52,64,64,1,0.623605907
1883,0,588,28,37660,52,64,64,1,0.623605907
1884,0,588,48,37680,52,64,64,7,0.623605907
1885,0,589,4,37700,52,64,64,14,0.552076221
1886,0,589,24,37720,52,64,64,21,0.552076221
1887,0,589,44,37740,52,64,64,1,0.552076221
1888,0,590,0,37760,52,64,64,23,0.570186973
1889,0,590,20,37780,52,64,64,8,0.570186973
1890,0,590,40,37800,52,64,64,11,0.570186973
1891,0,590,60,37820,52,64,64,4,0.570186973
1892,0,591,16,37840,52,64,64,4,0.326016605
1893,0,591,36,37860,52,64,64,5,0.326016605
1894,0,591,56,37880,52,64,64,11,0.326016605
1895,0,592,12,37900,52,64,64,2,0.669822931
1896,0,592,32,37920,52,64,64,1,0.669822931
1897,0,592,52,37940,52,64,64,2,0.669822931
1898,0,593,8,37960,52,64,64,6,0.493837982
1899,0,593,28,37980,52,64,64,3,0.493837982
1900,0,593,48,38000,52,64,64,7,0.493837982
1901,0,594,4,38020,52,64,64,1,0.578328788
1902,0,594,24,38040,52,64,64,27,0.578328788
1903,0,594,44,38060,52,64,64,1,0.578328788
1904,0,595,0,38080,52,64,64,1,0.388376057
1905,0,595,20,38100,52,64,64,8,0.388376057
1906,0,595,40,38120,52,64,64,1,0.388376057
1907,0,595,60,38140,52,64,64,1,0.388376057
1908,0,596,16,38160,52,64,64,1,0.485747457
1909,0,596,36,38180,52,64,64,3,0.485747457
1910,0,596,56,38200,52,64,64,4,0.485747457
1911,0,597,12,38220,52,64,64,3,0.681545258
1912,0,597,32,38240,52,64,64,1,0.681545258
1913,0,597,52,38260,52,64,64,4,0.681545258
1914,0,598,8,38280,52,64,64,1,0.660909235
1915,0,598,28,38300,52,64,64,1,0.660909235
1916,0,598,48,38320,52,64,64,10,0.660909235
1917,0,599,4,38340,52,64,64,1,0.516710222
1918,0,599,24,38360,52,64,64,7,0.516710222
1919,0,599,44,38380,52,64,64,3,0.516710222
1920,0,600,0,38400,52,64,64,3,0.563924074
1921,0,600,20,38420,52,64,64,15,0.563924074
1922,0,600,40,38440,52,64,64,1,0.563924074
1923,0,600,60,38460,52,64,64,5,0.563924074
1924,0,601,16,38480,52,64,64,5,0.557299972
1925,0,601,36,38500,52,64,64,9,0.557299972
1926,0,601,56,38520,52,64,64,1,0.557299972
1927,0,602,12,38540,52,64,64,1,0.407141745
1928,0,602,32,38560,52,64,64,5,0.407141745
1929,0,602,52,38580,52,64,64,1,0.407141745
1930,0,603,8,38600,52,64,64,2,0.647785902
1931,0,603,28,38620,52,64,64,6,0.647785902
1932,0,603,48,38640,52,64,64,2,0.647785902
1933,0,604,4,38660,52,64,64,11,0.787403822
1934,0,604,24,38680,52,64,64,1,0.787403822
1935,0,604,44,38700,52,64,64,18,0.787403822
1936,0,605,0,38720,52,64,64,1,0.447155088
1937,0,605,20,38740,52,64,64,7,0.447155088
1938,0,605,40,38760,52,64,64,1,0.447155088
1939,0,605,60,38780,52,64,64,2,0.447155088
1940,0,606,16,38800,52,64,64,15,0.686177611
1941,0,606,36,38820,52,64,64,1,0.686177611
1942,0,606,56,38840,52,64,64,2,0.686177611
1943,0,607,12,38860,52,64,64,5,0.435100049
1944,0,607,32,38880,52,64,64,1,0.435100049
1945,0,607,52,38900,52,64,64,1,0.435100049
1946,0,608,8,38920,52,64,64,1,0.706384063
1947,0,608,28,38940,52,64,64,1,0.706384063
1948,0,608,48,38960,52,64,64,11,0.706384063
1949,0,609,4,38980,52,64,64,3,0.262164235
1950,0,609,24,39000,52,64,64,2,0.262164235
1951,0,609,44,39020,52,64,64,2,0.262164235
1952,0,610,0,39040,52,64,64,3,0.498565316
1953,0,610,20,39060,52,64,64,1,0.498565316
1954,0,610,40,39080,52,64,64,2,0.498565316
1955,0,610,60,39100,52,64,64,2,0.498565316
1956,0,611,16,39120,52,64,64,4,0.448094249
1957,0,611,36,39140,52,64,64,5,0.448094249
1958,0,611,56,39160,52,64,64,37,0.448094249
1959,0,612,12,39180,52,64,64,1,0.593710005
1960,0,612,32,39200,52,64,64,3,0.593710005
1961,0,612,52,39220,52,64,64,10,0.593710005
1962,0,613,8,39240,52,64,64,5,0.500306547
1963,0,613,28,39260,52,64,64,1,0.500306547
1964,0,613,48,39280,52,64,64,1,0.500306547
1965,0,614,4,39300,52,64,64,13,0.273266464
1966,0,614,24,39320,52,64,64,1,0.273266464
1967,0,614,44,39340,52,64,64,15,0.273266464
1968,0,615,0,39360,52,64,64,1,0.319859862
1969,0,615,20,39380,52,64,64,1,0.319859862
1970,0,615,40,39400,52,64,64,4,0.319859862
1971,0,615,60,39420,52,64,64,1,0.319859862
1972,0,616,16,39440,52,64,64,1,0.495031357
1973,0,616,36,39460,52,64,64,3,0.495031357
1974,0,616,56,39480,52,64,64,2,0.495031357
1975,0,617,12,39500,52,64,64,2,0.286844969
1976,0,617,32,39520,52,64,64,6,0.286844969
1977,0,617,52,39540,52,64,64,1,0.286844969
1978,0,618,8,39560,52,64,64,1,0.428105921
1979,0,618,28,39580,52,64,64,5,0.428105921
1980,0,618,48,39600,52,64,64,5,0.428105921
1981,0,619,4,39620,52,64,64,3,0.408900917
1982,0,619,24,39640,52,64,64,9,0.408900917
1983,0,619,44,39660,52,64,64,14,0.408900917
1984,0,620,0,39680,52,64,64,3,0.468565822
1985,0,620,20,39700,52,64,64,3,0.468565822
1986,0,620,40,39720,52,64,64,4,0.468565822
1987,0,620,60,39740,52,64,64,5,0.468565822
1988,0,621,16,39760,52,64,64,20,0.54320538
1989,0,621,36,39780,52,64,64,2,0.54320538
1990,0,621,56,39800,52,64,64,9,0.54320538
1991,0,622,12,39820,52,64,64,16,0.516179919
1992,0,622,32,39840,52,64,64,1,0.516179919
1993,0,622,52,39860,52,64,64,14,0.516179919
1994,0,623,8,39880,52,64,64,4,0.74045682
1995,0,623,28,39900,52,64,64,3,0.74045682
1996,0,623,48,39920,52,64,64,15,0.74045682
1997,0,624,4,39940,52,64,64,8,0.529036522
1998,0,624,24,39960,52,64,64,1,0.529036522
1999,0,624,44,39980,52,64,64,5,0.529036522
2000,0,625,0,40000,52,64,64,3,0.448027194
2001,0,625,20,40020,52,64,64,7,0.448027194
2002,0,625,40,40040,52,64,64,32,0.448027194
2003,0,625,60,40060,52,64,64,5,0.448027194
2004,0,626,16,40080,52,64,64,18,0.463347733
2005,0,626,36,40100,52,64,64,17,0.463347733
2006,0,626,56,40120,52,64,64,6,0.463347733
2007,0,627,12,40140,52,64,64,3,0.549754202
2008,0,627,32,40160,52,64,64,2,0.549754202
2009,0,627,52,40180,52,64,64,1,0.549754202
2010,0,628,8,40200,52,64,64,3,0.532003641
2011,0,628,28,40220,52,64,64,3,0.532003641
2012,0,628,48,40240,52,64,64,1,0.532003641
2013,0,629,4,40260,52,64,64,2,0.517318606
2014,0,629,24,40280,52,64,64,21,0.517318606
2015,0,629,44,40300,52,64,64,17,0.517318606
2016,0,630,0,40320,52,64,64,4,0.476591647
2017,0,630,20,40340,52,64,64,6,0.476591647
2018,0,630,40,40360,52,64,64,3,0.476591647
2019,0,630,60,40380,52,64,64,5,0.476591647
2020,0,631,16,40400,52,64,64,3,0.635842562
2021,0,631,36,40420,52,64,64,10,0.635842562
2022,0,631,56,40440,52,64,64,8,0.635842562
2023,0,632,12,40460,52,64,64,1,0.521957994
2024,0,632,32,40480,52,64,64,8,0.521957994
2025,0,632,52,40500,52,64,64,3,0.521957994
2026,0,633,8,40520,52,64,64,2,0.49728471
2027,0,633,28,40540,52,64,64,8,0.49728471
2028,0,633,48,40560,52,64,64,2,0.49728471
2029,0,634,4,40580,52,64,64,12,0.419813454
2030,0,634,24,40600,52,64,64,1,0.419813454
2031,0,634,44,40620,52,64,64,2,0.419813454
2032,0,635,0,40640,52,64,64,1,0.628738403
2033,0,635,20,40660,52,64,64,8,0.628738403
2034,0,635,40,40680,52,64,64,1,0.628738403
2035,0,635,60,40700,52,64,64,2,0.628738403
2036,0,636,16,40720,52,64,64,15,0.540900886
2037,0,636,36,40740,52,64,64,10,0.540900886
2038,0,636,56,40760,52,64,64,6,0.540900886
2039,0,637,12,40780,52,64,64,3,0.206755012
2040,0,637,32,40800,52,64,64,1,0.206755012
2041,0,637,52,40820,52,64,64,3,0.206755012
2042,0,638,8,40840,52,64,64,9,0.364549875
2043,0,638,28,40860,52,64,64,2,0.364549875
2044,0,638,48,40880,52,64,64,2,0.364549875
2045,0,639,4,40900,52,64,64,6,0.598264158
2046,0,639,24,40920,52,64,64,11,0.598264158
2047,0,639,44,40940,52,64,64,17,0.598264158
2048,0,640,0,40960,52,64,64,1,0.457177997
2049,0,640,20,40980,52,64,64,1,0.457177997
2050,0,640,40,41000,52,64,64,7,0.457177997
2051,0,640,60,41020,52,64,64,1,0.457177997
2052,0,641,16,41040,52,64,64,1,0.593725562
2053,0,641,36,41060,52,64,64,3,0.593725562
2054,0,641,56,41080,52,64,64,2,0.593725562
2055,0,642,12,41100,52,64,64,16,0.747871935
2056,0,642,32,41120,52,64,64,22,0.747871935
2057,0,642,52,41140,52,64,64,11,0.747871935
2058,0,643,8,41160,52,64,64,14,0.493266881
2059,0,643,28,41180,52,64,64,1,0.493266881
2060,0,643,48,41200,52,64,64,29,0.493266881
2061,0,644,4,41220,52,64,64,9,0.631287575
2062,0,644,24,41240,52,64,64,33,0.631287575
2063,0,644,44,41260,52,64,64,1,0.631287575
2064,0,645,0,41280,52,64,64,2,0.338028938
2065,0,645,20,41300,52,64,64,3,0.338028938
2066,0,645,40,41320,52,64,64,1,0.338028938
2067,0,645,60,41340,52,64,64,6,0.338028938
2068,0,646,16,41360,52,64,64,1,0.522141755
2069,0,646,36,41380,52,64,64,17,0.522141755
2070,0,646,56,41400,52,64,64,1,0.522141755
2071,0,647,12,41420,52,64,64,7,0.450097948
2072,0,647,32,41440,52,64,64,8,0.450097948
2073,0,647,52,41460,52,64,64,4,0.450097948
2074,0,648,8,41480,52,64,64,2,0.49836129
2075,0,648,28,41500,52,64,64,20,0.49836129
2076,0,648,48,41520,52,64,64,5,0.49836129
2077,0,649,4,41540,52,64,64,1,0.494305879
2078,0,649,24,41560,52,64,64,3,0.494305879
2079,0,649,44,41580,52,64,64,1,0.494305879
2080,0,650,0,41600,52,64,64,1,0.667937756
2081,0,650,20,41620,52,64,64,1,0.667937756
2082,0,650,40,41640,52,64,64,5,0.667937756
2083,0,650,60,41660,52,64,64,6,0.667937756
2084,0,651,16,41680,52,64,64,3,0.512256026
2085,0,651,36,41700,52,64,64,1,0.512256026
2086,0,651,56,41720,52,64,64,1,0.512256026
2087,0,652,12,41740,52,64,64,2,0.378610909
2088,0,652,32,41760,52,64,64,1,0.378610909
2089,0,652,52,41780,52,64,64,10,0.378610909
2090,0,653,8,41800,52,64,64,22,0.235234946
2091,0,653,28,41820,52,64,64,1,0.235234946
2092,0,653,48,41840,52,64,64,3,0.235234946
2093,0,654,4,41860,52,64,64,1,0.485435337
2094,0,654,24,41880,52,64,64,2,0.485435337
2095,0,654,44,41900,52,64,64,1,0.485435337
2096,0,655,0,41920,52,64,64,8,0.720432401
2097,0,655,20,41940,52,64,64,6,0.720432401
2098,0,655,40,41960,52,64,64,7,0.720432401
2099,0,655,60,41980,52,64,64,4,0.720432401
2100,0,656,16,42000,52,64,64,1,0.351674557
2101,0,656,36,42020,52,64,64,1,0.351674557
2102,0,656,56,42040,52,64,64,24,0.351674557
2103,0,657,12,42060,52,64,64,1,0.658967972
2104,0,657,32,42080,52,64,64,11,0.658967972
2105,0,657,52,42100,52,64,64,21,0.658967972
2106,0,658,8,42120,52,64,64,1,0.39071545
2107,0,658,28,42140,52,64,64,1,0.39071545
2108,0,658,48,42160,52,64,64,19,0.39071545
2109,0,659,4,42180,52,64,64,6,0.540249765
2110,0,659,24,42200,52,64,64,1,0.540249765
2111,0,659,44,42220,52,64,64,1,0.540249765
2112,0,660,0,42240,52,64,64,7,0.632169545
2113,0,660,20,42260,52,64,64,3,0.632169545
2114,0,660,40,42280,52,64,64,1,0.632169545
2115,0,660,60,42300,52,64,64,16,0.632169545
2116,0,661,16,42320,52,64,64,1,0.440357804
2117,0,661,36,42340,52,64,64,1,0.440357804
2118,0,661,56,42360,52,64,64,3,0.440357804
2119,0,662,12,42380,52,64,64,14,0.562060535
2120,0,662,32,42400,52,64,64,11,0.562060535
2121,0,662,52,42420,52,64,64,11,0.562060535
2122,0,663,8,42440,52,64,64,13,0.724316239
2123,0,663,28,42460,52,64,64,1,0.724316239
2124,0,663,48,42480,52,64,64,8,0.724316239
2125,0,664,4,42500,52,64,64,1,0.392920792
2126,0,664,24,42520,52,64,64,1,0.392920792
2127,0,664,44,42540,52,64,64,1,0.392920792
2128,0,665,0,42560,52,64,64,4,0.514763355
2129,0,665,20,42580,52,64,64,2,0.514763355
2130,0,665,40,42600,52,64,64,14,0.514763355
2131,0,665,60,42620,52,64,64,1,0.514763355
2132,0,666,16,42640,52,64,64,1,0.639096379
2133,0,666,36,42660,52,64,64,1,0.639096379
2134,0,666,56,42680,52,64,64,8,0.639096379
2135,0,667,12,42700,52,64,64,12,0.509725928
2136,0,667,32,42720,52,64,64,2,0.509725928
2137,0,667,52,42740,52,64,64,4,0.509725928
2138,0,668,8,42760,52,64,64,1,0.351097286
2139,0,668,28,42780,52,64,64,3,0.351097286
2140,0,668,48,42800,52,64,64,5,0.351097286
2141,0,669,4,42820,52,64,64,1,0.612569332
2142,0,669,24,42840,52,64,64,1,0.612569332
2143,0,669,44,42860,52,64,64,1,0.612569332
2144,0,670,0,42880,52,64,64,15,0.360019118
2145,0,670,20,42900,52,64,64,1,0.360019118
2146,0,670,40,42920,52,64,64,2,0.360019118
2147,0,670,60,42940,52,64,64,1,0.360019118
2148,0,671,16,42960,52,64,64,13,0.388099194
2149,0,671,36,42980,52,64,64,1,0.388099194
2150,0,671,56,43000,52,64,64,10,0.388099194
2151,0,672,12,43020,52,64,64,2,0.500484645
2152,0,672,32,43040,52,64,64,5,0.500484645
2153,0,672,52,43060,52,64,64,18,0.500484645
2154,0,673,8,43080,52,64,64,1,0.437642127
2155,0,673,28,43100,52,64,64,5,0.437642127
2156,0,673,48,43120,52,64,64,4,0.437642127
2157,0,674,4,43140,52,64,64,13,0.394554555
2158,0,674,24,43160,52,64,64,1,0.394554555
2159,0,674,44,43180,52,64,64,1,0.394554555
2160,0,675,0,43200,52,64,64,1,0.44337523
2161,0,675,20,43220,52,64,64,3,0.44337523
2162,0,675,40,43240,52,64,64,25,0.44337523
2163,0,675,60,43260,52,64,64,8,0.44337523
2164,0,676,16,43280,52,64,64,22,0.550514162
2165,0,676,36,43300,52,64,64,10,0.550514162
2166,0,676,56,43320,52,64,64,1,0.550514162
2167,0,677,12,43340,52,64,64,12,0.495462954
2168,0,677,32,43360,52,64,64,1,0.495462954
2169,0,677,52,43380,52,64,64,13,0.495462954
2170,0,678,8,43400,52,64,64,3,0.491445124
2171,0,678,28,43420,52,64,64,5,0.491445124
2172,0,678,48,43440,52,64,64,4,0.491445124
2173,0,679,4,43460,52,64,64,1,0.714837551
2174,0,679,24,43480,52,64,64,1,0.714837551
2175,0,679,44,43500,52,64,64,1,0.714837551
2176,0,680,0,43520,52,64,64,1,0.325865507
2177,0,680,20,43540,52,64,64,1,0.325865507
2178,0,680,40,43560,52,64,64,2,0.325865507
2179,0,680,60,43580,52,64,64,3,0.325865507
2180,0,681,16,43600,52,64,64,2,0.570211411
2181,0,681,36,43620,52,64,64,13,0.570211411
2182,0,681,56,43640,52,64,64,5,0.570211411
2183,0,682,12,43660,52,64,64,12,0.470976532
2184,0,682,32,43680,52,64,64,5,0.470976532
2185,0,682,52,43700,52,64,64,22,0.470976532
2186,0,683,8,43720,52,64,64,2,0.981911421
2187,0,683,28,43740,52,64,64,2,0.981911421
2188,0,683,48,43760,52,64,64,9,0.981911421
2189,0,684,4,43780,52,64,64,1,0.629208207
2190,0,684,24,43800,52,64,64,18,0.629208207
2191,0,684,44,43820,52,64,64,24,0.629208207
2192,0,685,0,43840,52,64,64,1,0.360031456
2193,0,685,20,43860,52,64,64,6,0.360031456
2194,0,685,40,43880,52,64,64,2,0.360031456
2195,0,685,60,43900,52,64,64,1,0.360031456
2196,0,686,16,43920,52,64,64,6,0.561534286
2197,0,686,36,43940,52,64,64,1,0.561534286
2198,0,686,56,43960,52,64,64,18,0.561534286
2199,0,687,12,43980,52,64,64,2,0.364574611
2200,0,687,32,44000,52,64,64,1,0.364574611
2201,0,687,52,44020,52,64,64,13,0.364574611
2202,0,688,8,44040,52,64,64,7,0.542232096
2203,0,688,28,44060,52,64,64,9,0.542232096
2204,0,688,48,44080,52,64,64,1,0.542232096
2205,0,689,4,44100,52,64,64,1,0.649863839
2206,0,689,24,44120,52,64,64,20,0.649863839
2207,0,689,44,44140,52,64,64,21,0.649863839
2208,0,690,0,44160,52,64,64,5,0.35106492
2209,0,690,20,44180,52,64,64,1,0.35106492
2210,0,690,40,44200,52,64,64,4,0.35106492
2211,0,690,60,44220,52,64,64,1,0.35106492
2212,0,691,16,44240,52,64,64,13,0.396343589
2213,0,691,36,44260,52,64,64,1,0.396343589
2214,0,691,56,44280,52,64,64,3,0.396343589
2215,0,692,12,44300,52,64,64,3,0.340001941
2216,0,692,32,44320,52,64,64,14,0.340001941
2217,0,692,52,44340,52,64,64,7,0.340001941
2218,0,693,8,44360,52,64,64,7,0.573940039
2219,0,693,28,44380,52,64,64,3,0.573940039
2220,0,693,48,44400,52,64,64,3,0.573940039
2221,0,694,4,44420,52,64,64,12,0.475575507
2222,0,694,24,44440,52,64,64,2,0.475575507
2223,0,694,44,44460,52,64,64,4,0.475575507
2224,0,695,0,44480,52,64,64,12,0.432621866
2225,0,695,20,44500,52,64,64,24,0.432621866
2226,0,695,40,44520,52,64,64,10,0.432621866
2227,0,695,60,44540,52,64,64,2,0.432621866
2228,0,696,16,44560,52,64,64,1,0.53090626
2229,0,696,36,44580,52,64,64,1,0.53090626
2230,0,696,56,44600,52,64,64,3,0.53090626
2231,0,697,12,44620,52,64,64,1,0.360068679
2232,0,697,32,44640,52,64,64,5,0.360068679
2233,0,697,52,44660,52,64,64,1,0.360068679
2234,0,698,8,44680,52,64,64,13,0.674933016
2235,0,698,28,44700,52,64,64,1,0.674933016
2236,0,698,48,44720,52,64,64,4,0.674933016
2237,0,699,4,44740,52,64,64,15,0.642966986
2238,0,699,24,44760,52,64,64,6,0.642966986
2239,0,699,44,44780,52,64,64,11,0.642966986
2240,0,700,0,44800,52,64,64,14,0.445153892
2241,0,700,20,44820,52,64,64,1,0.445153892
2242,0,700,40,44840,52,64,64,1,0.445153892
2243,0,700,60,44860,52,64,64,2,0.445153892
2244,0,701,16,44880,52,64,64,9,0.402893096
2245,0,701,36,44900,52,64,64,18,0.402893096
2246,0,701,56,44920,52,64,64,7,0.402893096
2247,0,702,12,44940,52,64,64,3,0.532313704
2248,0,702,32,44960,52,64,64,7,0.532313704
2249,0,702,52,44980,52,64,64,2,0.532313704
2250,0,703,8,45000,52,64,64,2,0.592074573
2251,0,703,28,45020,52,64,64,1,0.592074573
2252,0,703,48,45040,52,64,64,2,0.592074573
2253,0,704,4,45060,52,64,64,2,0.384487689
2254,0,704,24,45080,52,64,64,1,0.384487689
2255,0,704,44,45100,52,64,64,11,0.384487689
2256,0,705,0,45120,52,64,64,2,0.613396764
2257,0,705,20,45140,52,64,64,15,0.613396764
2258,0,705,40,45160,52,64,64,1,0.613396764
2259,0,705,60,45180,52,64,64,10,0.613396764
2260,0,706,16,45200,52,64,64,4,0.496459633
2261,0,706,36,45220,52,64,64,1,0.496459633
2262,0,706,56,45240,52,64,64,21,0.496459633
2263,0,707,12,45260,52,64,64,1,0.555712819
2264,0,707,32,45280,52,64,64,1,0.555712819
2265,0,707,52,45300,52,64,64,11,0.555712819
2266,0,708,8,45320,52,64,64,5,0.780482173
2267,0,708,28,45340,52,64,64,2,0.780482173
2268,0,708,48,45360,52,64,64,12,0.780482173
2269,0,709,4,45380,52,64,64,2,0.482137322
2270,0,709,24,45400,52,64,64,1,0.482137322
2271,0,709,44,45420,52,64,64,7,0.482137322
2272,0,710,0,45440,52,64,64,12,0.345467865
2273,0,710,20,45460,52,64,64,25,0.345467865
2274,0,710,40,45480,52,64,64,4,0.345467865
2275,0,710,60,45500,52,64,64,1,0.345467865
2276,0,711,16,45520,52,64,64,1,0.446248889
2277,0,711,36,45540,52,64,64,6,0.446248889
2278,0,711,56,45560,52,64,64,5,0.446248889
2279,0,712,12,45580,52,64,64,11,0.385865003
2280,0,712,32,45600,52,64,64,2,0.385865003
2281,0,712,52,45620,52,64,64,1,0.385865003
2282,0,713,8,45640,52,64,64,2,0.516325712
2283,0,713,28,45660,52,64,64,3,0.516325712
2284,0,713,48,45680,52,64,64,4,0.516325712
2285,0,714,4,45700,52,64,64,1,0.411113739
2286,0,714,24,45720,52,64,64,14,0.411113739
2287,0,714,44,45740,52,64,64,10,0.411113739
2288,0,715,0,45760,52,64,64,8,0.473778605
2289,0,715,20,45780,52,64,64,8,0.473778605
2290,0,715,40,45800,52,64,64,2,0.473778605
2291,0,715,60,45820,52,64,64,18,0.473778605
2292,0,716,16,45840,52,64,64,10,0.641200364
2293,0,716,36,45860,52,64,64,5,0.641200364
2294,0,716,56,45880,52,64,64,23,0.641200364
2295,0,717,12,45900,52,64,64,2,0.709217548
2296,0,717,32,45920,52,64,64,7,0.709217548
2297,0,717,52,45940,52,64,64,1,0.709217548
2298,0,718,8,45960,52,64,64,2,0.354244649
2299,0,718,28,45980,52,64,64,9,0.354244649
2300,0,718,48,46000,52,64,64,4,0.354244649
2301,0,719,4,46020,52,64,64,10,0.386190891
2302,0,719,24,46040,52,64,64,16,0.386190891
2303,0,719,44,46060,52,64,64,1,0.386190891
2304,0,720,0,46080,52,64,64,13,0.610123158
2305,0,720,20,46100,52,64,64,1,0.610123158
2306,0,720,40,46120,52,64,64,5,0.610123158
2307,0,720,60,46140,52,64,64,1,0.610123158
2308,0,721,16,46160,52,64,64,2,0.32538569
2309,0,721,36,46180,52,64,64,2,0.32538569
2310,0,721,56,46200,52,64,64,1,0.32538569
2311,0,722,12,46220,52,64,64,4,0.462897182
2312,0,722,32,46240,52,64,64,1,0.462897182
2313,0,722,52,46260,52,64,64,1,0.462897182
2314,0,723,8,46280,52,64,64,2,0.442788035
2315,0,723,28,46300,52,64,64,9,0.442788035
2316,0,723,48,46320,52,64,64,2,0.442788035
2317,0,724,4,46340,52,64,64,2,0.314924061
2318,0,724,24,46360,52,64,64,10,0.314924061
2319,0,724,44,46380,52,64,64,18,0.314924061
2320,0,725,0,46400,52,64,64,1,0.486183226
2321,0,725,20,46420,52,64,64,1,0.486183226
2322,0,725,40,46440,52,64,64,2,0.486183226
2323,0,725,60,46460,52,64,64,8,0.486183226
2324,0,726,16,46480,52,64,64,2,0.433236539
2325,0,726,36,46500,52,64,64,3,0.433236539
2326,0,726,56,46520,52,64,64,1,0.433236539
2327,0,727,12,46540,52,64,64,5,0.720406413
2328,0,727,32,46560,52,64,64,13,0.720406413
2329,0,727,52,46580,52,64,64,8,0.720406413
2330,0,728,8,46600,52,64,64,1,0.619883955
2331,0,728,28,46620,52,64,64,12,0.619883955
2332,0,728,48,46640,52,64,64,1,0.619883955
2333,0,729,4,46660,52,64,64,1,0.661944985
2334,0,729,24,46680,52,64,64,26,0.661944985
2335,0,729,44,46700,52,64,64,2,0.661944985
2336,0,730,0,46720,52,64,64,2,0.476992309
2337,0,730,20,46740,52,64,64,1,0.476992309
2338,0,730,40,46760,52,64,64,2,0.476992309
2339,0,730,60,46780,52,64,64,1,0.476992309
2340,0,731,16,46800,52,64,64,1,0.336834669
2341,0,731,36,46820,52,64,64,1,0.336834669
2342,0,731,56,46840,52,64,64,18,0.336834669
2343,0,732,12,46860,52,64,64,2,0.454790145
2344,0,732,32,46880,52,64,64,1,0.454790145
2345,0,732,52,46900,52,64,64,4,0.454790145
2346,0,733,8,46920,52,64,64,8,0.423202813
2347,0,733,28,46940,52,64,64,8,0.423202813
2348,0,733,48,46960,52,64,64,2,0.423202813
2349,0,734,4,46980,52,64,64,5,0.489744306
2350,0,734,24,47000,52,64,64,3,0.489744306
2351,0,734,44,47020,52,64,64,22,0.489744306
2352,0,735,0,47040,52,64,64,1,0.534608006
2353,0,735,20,47060,52,64,64,3,0.534608006
2354,0,735,40,47080,52,64,64,1,0.534608006
2355,0,735,60,47100,52,64,64,1,0.534608006
2356,0,736,16,47120,52,64,64,14,0.531821132
2357,0,736,36,47140,52,64,64,1,0.531821132
2358,0,736,56,47160,52,64,64,5,0.531821132
2359,0,737,12,47180,52,64,64,29,0.367952168
2360,0,737,32,47200,52,64,64,15,0.367952168
2361,0,737,52,47220,52,64,64,7,0.367952168
2362,0,738,8,47240,52,64,64,1,0.594855785
2363,0,738,28,47260,52,64,64,4,0.594855785
2364,0,738,48,47280,52,64,64,6,0.594855785
2365,0,739,4,47300,52,64,64,1,0.621401608
2366,0,739,24,47320,52,64,64,4,0.621401608
2367,0,739,44,47340,52,64,64,3,0.621401608
2368,0,740,0,47360,52,64,64,1,0.355855584
2369,0,740,20,47380,52,64,64,4,0.355855584
2370,0,740,40,47400,52,64,64,8,0.355855584
2371,0,740,60,47420,52,64,64,1,0.355855584
2372,0,741,16,47440,52,64,64,1,0.543816328
2373,0,741,36,47460,52,64,64,1,0.543816328
2374,0,741,56,47480,52,64,64,12,0.543816328
2375,0,742,12,47500,52,64,64,18,0.392323077
2376,0,742,32,47520,52,64,64,5,0.392323077
2377,0,742,52,47540,52,64,64,3,0.392323077
2378,0,743,8,47560,52,64,64,1,0.489293516
2379,0,743,28,47580,52,64,64,2,0.489293516
