update_id,epoch,batch_index,sample_index,global_sample_index,tile_index,x_size,d_size,bl,batch_loss
116,0,36,16,2320,52,64,64,2,1.68587542
117,0,36,36,2340,52,64,64,2,1.68587542
118,0,36,56,2360,52,64,64,1,1.68587542
119,0,37,12,2380,52,64,64,2,1.75505543
120,0,37,32,2400,52,64,64,2,1.75505543
121,0,37,52,2420,52,64,64,4,1.75505543
122,0,38,8,2440,52,64,64,2,1.80780196
123,0,38,28,2460,52,64,64,2,1.80780196
124,0,38,48,2480,52,64,64,4,1.80780196
125,0,39,4,2500,52,64,64,2,1.60763454
126,0,39,24,2520,52,64,64,1,1.60763454
127,0,39,44,2540,52,64,64,2,1.60763454
128,0,40,0,2560,52,64,64,1,1.68610096
129,0,40,20,2580,52,64,64,3,1.68610096
130,0,40,40,2600,52,64,64,1,1.68610096
131,0,40,60,2620,52,64,64,3,1.68610096
132,0,41,16,2640,52,64,64,2,1.58498335
133,0,41,36,2660,52,64,64,3,1.58498335
134,0,41,56,2680,52,64,64,1,1.58498335
135,0,42,12,2700,52,64,64,2,1.68803346
136,0,42,32,2720,52,64,64,2,1.68803346
137,0,42,52,2740,52,64,64,3,1.68803346
138,0,43,8,2760,52,64,64,2,1.51073337
139,0,43,28,2780,52,64,64,2,1.51073337
140,0,43,48,2800,52,64,64,1,1.51073337
141,0,44,4,2820,52,64,64,2,1.44629657
142,0,44,24,2840,52,64,64,1,1.44629657
143,0,44,44,2860,52,64,64,2,1.44629657
144,0,45,0,2880,52,64,64,1,1.45380104
145,0,45,20,2900,52,64,64,2,1.45380104
146,0,45,40,2920,52,64,64,2,1.45380104
147,0,45,60,2940,52,64,64,2,1.45380104
148,0,46,16,2960,52,64,64,2,1.39898252
149,0,46,36,2980,52,64,64,2,1.39898252
150,0,46,56,3000,52,64,64,2,1.39898252
151,0,47,12,3020,52,64,64,1,1.29128861
152,0,47,32,3040,52,64,64,2,1.29128861
153,0,47,52,3060,52,64,64,2,1.29128861
154,0,48,8,3080,52,64,64,1,1.18312728
155,0,48,28,3100,52,64,64,1,1.18312728
156,0,48,48,3120,52,64,64,2,1.18312728
157,0,49,4,3140,52,64,64,2,1.41488993
158,0,49,24,3160,52,64,64,2,1.41488993
159,0,49,44,3180,52,64,64,1,1.41488993
160,0,50,0,3200,52,64,64,2,1.27605593
161,0,50,20,3220,52,64,64,1,1.27605593
162,0,50,40,3240,52,64,64,2,1.27605593
163,0,50,60,3260,52,64,64,3,1.27605593
164,0,51,16,3280,52,64,64,1,1.32373261
165,0,51,36,3300,52,64,64,3,1.32373261
166,0,51,56,3320,52,64,64,2,1.32373261
167,0,52,12,3340,52,64,64,2,1.44315255
168,0,52,32,3360,52,64,64,2,1.44315255
169,0,52,52,3380,52,64,64,2,1.44315255
170,0,53,8,3400,52,64,64,2,1.3043406
171,0,53,28,3420,52,64,64,4,1.3043406
172,0,53,48,3440,52,64,64,2,1.3043406
173,0,54,4,3460,52,64,64,4,1.29759049
174,0,54,24,3480,52,64,64,2,1.29759049
175,0,54,44,3500,52,64,64,1,1.29759049
176,0,55,0,3520,52,64,64,2,1.4307785
177,0,55,20,3540,52,64,64,1,1.4307785
178,0,55,40,3560,52,64,64,3,1.4307785
179,0,55,60,3580,52,64,64,1,1.4307785
180,0,56,16,3600,52,64,64,1,1.46468997
181,0,56,36,3620,52,64,64,3,1.46468997
182,0,56,56,3640,52,64,64,2,1.46468997
183,0,57,12,3660,52,64,64,3,1.33456028
184,0,57,32,3680,52,64,64,1,1.33456028
185,0,57,52,3700,52,64,64,1,1.33456028
186,0,58,8,3720,52,64,64,3,1.2838366
187,0,58,28,3740,52,64,64,2,1.2838366
188,0,58,48,3760,52,64,64,4,1.2838366
189,0,59,4,3780,52,64,64,2,1.28077912
190,0,59,24,3800,52,64,64,2,1.28077912
191,0,59,44,3820,52,64,64,2,1.28077912
192,0,60,0,3840,52,64,64,1,1.12970948
193,0,60,20,3860,52,64,64,1,1.12970948
194,0,60,40,3880,52,64,64,1,1.12970948
195,0,60,60,3900,52,64,64,2,1.12970948
196,0,61,16,3920,52,64,64,1,1.31855202
197,0,61,36,3940,52,64,64,3,1.31855202
198,0,61,56,3960,52,64,64,4,1.31855202
199,0,62,12,3980,52,64,64,1,1.21994674
200,0,62,32,4000,52,64,64,1,1.21994674
201,0,62,52,4020,52,64,64,1,1.21994674
202,0,63,8,4040,52,64,64,2,1.47743607
203,0,63,28,4060,52,64,64,2,1.47743607
204,0,63,48,4080,52,64,64,2,1.47743607
205,0,64,4,4100,52,64,64,2,1.27357697
206,0,64,24,4120,52,64,64,1,1.27357697
207,0,64,44,4140,52,64,64,1,1.27357697
208,0,65,0,4160,52,64,64,1,1.29284251
209,0,65,20,4180,52,64,64,3,1.29284251
210,0,65,40,4200,52,64,64,2,1.29284251
211,0,65,60,4220,52,64,64,1,1.29284251
212,0,66,16,4240,52,64,64,1,1.2431488
213,0,66,36,4260,52,64,64,2,1.2431488
214,0,66,56,4280,52,64,64,3,1.2431488
215,0,67,12,4300,52,64,64,1,1.30899215
216,0,67,32,4320,52,64,64,1,1.30899215
217,0,67,52,4340,52,64,64,1,1.30899215
218,0,68,8,4360,52,64,64,2,1.28514767
219,0,68,28,4380,52,64,64,1,1.28514767
220,0,68,48,4400,52,64,64,1,1.28514767
221,0,69,4,4420,52,64,64,1,1.05859423
222,0,69,24,4440,52,64,64,1,1.05859423
223,0,69,44,4460,52,64,64,2,1.05859423
224,0,70,0,4480,52,64,64,1,1.17160439
225,0,70,20,4500,52,64,64,2,1.17160439
226,0,70,40,4520,52,64,64,2,1.17160439
227,0,70,60,4540,52,64,64,1,1.17160439
228,0,71,16,4560,52,64,64,1,1.3175261
229,0,71,36,4580,52,64,64,1,1.3175261
230,0,71,56,4600,52,64,64,2,1.3175261
231,0,72,12,4620,52,64,64,1,1.4109664
232,0,72,32,4640,52,64,64,1,1.4109664
233,0,72,52,4660,52,64,64,3,1.4109664
234,0,73,8,4680,52,64,64,1,1.18901753
235,0,73,28,4700,52,64,64,1,1.18901753
236,0,73,48,4720,52,64,64,3,1.18901753
237,0,74,4,4740,52,64,64,1,0.903234482
238,0,74,24,4760,52,64,64,1,0.903234482
239,0,74,44,4780,52,64,64,2,0.903234482
240,0,75,0,4800,52,64,64,3,1.34711027
241,0,75,20,4820,52,64,64,2,1.34711027
242,0,75,40,4840,52,64,64,1,1.34711027
243,0,75,60,4860,52,64,64,3,1.34711027
244,0,76,16,4880,52,64,64,1,1.21831203
245,0,76,36,4900,52,64,64,2,1.21831203
246,0,76,56,4920,52,64,64,3,1.21831203
247,0,77,12,4940,52,64,64,1,1.2031641
248,0,77,32,4960,52,64,64,2,1.2031641
249,0,77,52,4980,52,64,64,2,1.2031641
250,0,78,8,5000,52,64,64,1,1.27746725
251,0,78,28,5020,52,64,64,2,1.27746725
252,0,78,48,5040,52,64,64,2,1.27746725
253,0,79,4,5060,52,64,64,1,1.11785376
254,0,79,24,5080,52,64,64,2,1.11785376
255,0,79,44,5100,52,64,64,1,1.11785376
256,0,80,0,5120,52,64,64,1,1.50571775
257,0,80,20,5140,52,64,64,1,1.50571775
258,0,80,40,5160,52,64,64,1,1.50571775
259,0,80,60,5180,52,64,64,1,1.50571775
260,0,81,16,5200,52,64,64,1,1.21801353
261,0,81,36,5220,52,64,64,1,1.21801353
262,0,81,56,5240,52,64,64,2,1.21801353
263,0,82,12,5260,52,64,64,1,1.136976
264,0,82,32,5280,52,64,64,2,1.136976
265,0,82,52,5300,52,64,64,1,1.136976
266,0,83,8,5320,52,64,64,1,1.00499701
267,0,83,28,5340,52,64,64,1,1.00499701
268,0,83,48,5360,52,64,64,1,1.00499701
269,0,84,4,5380,52,64,64,1,1.1110779
270,0,84,24,5400,52,64,64,2,1.1110779
271,0,84,44,5420,52,64,64,1,1.1110779
272,0,85,0,5440,52,64,64,1,1.11281681
273,0,85,20,5460,52,64,64,2,1.11281681
274,0,85,40,5480,52,64,64,1,1.11281681
275,0,85,60,5500,52,64,64,2,1.11281681
276,0,86,16,5520,52,64,64,1,0.815314293
277,0,86,36,5540,52,64,64,2,0.815314293
278,0,86,56,5560,52,64,64,2,0.815314293
279,0,87,12,5580,52,64,64,3,1.33041573
280,0,87,32,5600,52,64,64,2,1.33041573
281,0,87,52,5620,52,64,64,1,1.33041573
282,0,88,8,5640,52,64,64,1,0.939850926
283,0,88,28,5660,52,64,64,1,0.939850926
284,0,88,48,5680,52,64,64,2,0.939850926
285,0,89,4,5700,52,64,64,2,1.25779331
286,0,89,24,5720,52,64,64,2,1.25779331
287,0,89,44,5740,52,64,64,1,1.25779331
288,0,90,0,5760,52,64,64,1,1.13102603
289,0,90,20,5780,52,64,64,1,1.13102603
290,0,90,40,5800,52,64,64,4,1.13102603
291,0,90,60,5820,52,64,64,1,1.13102603
292,0,91,16,5840,52,64,64,2,1.04707694
293,0,91,36,5860,52,64,64,2,1.04707694
294,0,91,56,5880,52,64,64,1,1.04707694
295,0,92,12,5900,52,64,64,1,1.11853456
296,0,92,32,5920,52,64,64,2,1.11853456
297,0,92,52,5940,52,64,64,1,1.11853456
298,0,93,8,5960,52,64,64,3,1.00208259
299,0,93,28,5980,52,64,64,2,1.00208259
300,0,93,48,6000,52,64,64,2,1.00208259
301,0,94,4,6020,52,64,64,2,1.07221508
302,0,94,24,6040,52,64,64,1,1.07221508
303,0,94,44,6060,52,64,64,1,1.07221508
304,0,95,0,6080,52,64,64,2,1.18288803
305,0,95,20,6100,52,64,64,1,1.18288803
306,0,95,40,6120,52,64,64,2,1.18288803
307,0,95,60,6140,52,64,64,1,1.18288803
308,0,96,16,6160,52,64,64,1,1.19627202
309,0,96,36,6180,52,64,64,2,1.19627202
310,0,96,56,6200,52,64,64,1,1.19627202
311,0,97,12,6220,52,64,64,2,1.11590743
312,0,97,32,6240,52,64,64,2,1.11590743
313,0,97,52,6260,52,64,64,1,1.11590743
314,0,98,8,6280,52,64,64,1,0.9670825
315,0,98,28,6300,52,64,64,1,0.9670825
316,0,98,48,6320,52,64,64,3,0.9670825
317,0,99,4,6340,52,64,64,1,1.15843117
318,0,99,24,6360,52,64,64,2,1.15843117
319,0,99,44,6380,52,64,64,2,1.15843117
320,0,100,0,6400,52,64,64,1,1.17460525
321,0,100,20,6420,52,64,64,2,1.17460525
322,0,100,40,6440,52,64,64,1,1.17460525
323,0,100,60,6460,52,64,64,1,1.17460525
324,0,101,16,6480,52,64,64,3,1.16423202
325,0,101,36,6500,52,64,64,2,1.16423202
326,0,101,56,6520,52,64,64,2,1.16423202
327,0,102,12,6540,52,64,64,2,1.12934148
328,0,102,32,6560,52,64,64,1,1.12934148
329,0,102,52,6580,52,64,64,1,1.12934148
330,0,103,8,6600,52,64,64,2,0.961318254
331,0,103,28,6620,52,64,64,1,0.961318254
332,0,103,48,6640,52,64,64,1,0.961318254
333,0,104,4,6660,52,64,64,1,1.01154101
334,0,104,24,6680,52,64,64,3,1.01154101
335,0,104,44,6700,52,64,64,1,1.01154101
336,0,105,0,6720,52,64,64,1,0.983859718
337,0,105,20,6740,52,64,64,1,0.983859718
338,0,105,40,6760,52,64,64,3,0.983859718
339,0,105,60,6780,52,64,64,1,0.983859718
340,0,106,16,6800,52,64,64,2,1.26242876
341,0,106,36,6820,52,64,64,2,1.26242876
342,0,106,56,6840,52,64,64,2,1.26242876
343,0,107,12,6860,52,64,64,1,0.773737729
344,0,107,32,6880,52,64,64,1,0.773737729
345,0,107,52,6900,52,64,64,1,0.773737729
346,0,108,8,6920,52,64,64,1,0.939403117
347,0,108,28,6940,52,64,64,1,0.939403117
348,0,108,48,6960,52,64,64,2,0.939403117
349,0,109,4,6980,52,64,64,2,0.825404108
350,0,109,24,7000,52,64,64,1,0.825404108
351,0,109,44,7020,52,64,64,1,0.825404108
352,0,110,0,7040,52,64,64,2,1.06439543
353,0,110,20,7060,52,64,64,3,1.06439543
354,0,110,40,7080,52,64,64,2,1.06439543
355,0,110,60,7100,52,64,64,1,1.06439543
356,0,111,16,7120,52,64,64,1,0.873892784
357,0,111,36,7140,52,64,64,2,0.873892784
358,0,111,56,7160,52,64,64,1,0.873892784
359,0,112,12,7180,52,64,64,3,1.05909252
360,0,112,32,7200,52,64,64,1,1.05909252
361,0,112,52,7220,52,64,64,1,1.05909252
362,0,113,8,7240,52,64,64,1,0.880521059
363,0,113,28,7260,52,64,64,2,0.880521059
364,0,113,48,7280,52,64,64,1,0.880521059
365,0,114,4,7300,52,64,64,3,1.04850304
366,0,114,24,7320,52,64,64,1,1.04850304
367,0,114,44,7340,52,64,64,1,1.04850304
368,0,115,0,7360,52,64,64,3,0.896665573
369,0,115,20,7380,52,64,64,2,0.896665573
370,0,115,40,7400,52,64,64,1,0.896665573
371,0,115,60,7420,52,64,64,1,0.896665573
372,0,116,16,7440,52,64,64,2,1.01351666
373,0,116,36,7460,52,64,64,2,1.01351666
374,0,116,56,7480,52,64,64,1,1.01351666
375,0,117,12,7500,52,64,64,1,0.951695919
376,0,117,32,7520,52,64,64,1,0.951695919
377,0,117,52,7540,52,64,64,1,0.951695919
378,0,118,8,7560,52,64,64,1,0.955683529
379,0,118,28,7580,52,64,64,1,0.955683529
380,0,118,48,7600,52,64,64,2,0.955683529
381,0,119,4,7620,52,64,64,1,0.87995708
382,0,119,24,7640,52,64,64,2,0.87995708
383,0,119,44,7660,52,64,64,3,0.87995708
384,0,120,0,7680,52,64,64,1,1.05127728
385,0,120,20,7700,52,64,64,1,1.05127728
386,0,120,40,7720,52,64,64,2,1.05127728
387,0,120,60,7740,52,64,64,1,1.05127728
388,0,121,16,7760,52,64,64,1,0.728232324
389,0,121,36,7780,52,64,64,1,0.728232324
390,0,121,56,7800,52,64,64,1,0.728232324
391,0,122,12,7820,52,64,64,1,0.785074949
392,0,122,32,7840,52,64,64,2,0.785074949
393,0,122,52,7860,52,64,64,2,0.785074949
394,0,123,8,7880,52,64,64,1,0.649995148
395,0,123,28,7900,52,64,64,1,0.649995148
396,0,123,48,7920,52,64,64,1,0.649995148
397,0,124,4,7940,52,64,64,1,0.879090011
398,0,124,24,7960,52,64,64,2,0.879090011
399,0,124,44,7980,52,64,64,2,0.879090011
400,0,125,0,8000,52,64,64,3,1.16424656
401,0,125,20,8020,52,64,64,1,1.16424656
402,0,125,40,8040,52,64,64,1,1.16424656
403,0,125,60,8060,52,64,64,2,1.16424656
404,0,126,16,8080,52,64,64,1,0.921113074
405,0,126,36,8100,52,64,64,1,0.921113074
406,0,126,56,8120,52,64,64,1,0.921113074
407,0,127,12,8140,52,64,64,2,0.947488546
408,0,127,32,8160,52,64,64,1,0.947488546
409,0,127,52,8180,52,64,64,2,0.947488546
410,0,128,8,8200,52,64,64,1,1.06395948
411,0,128,28,8220,52,64,64,1,1.06395948
412,0,128,48,8240,52,64,64,1,1.06395948
413,0,129,4,8260,52,64,64,1,0.949839711
414,0,129,24,8280,52,64,64,1,0.949839711
415,0,129,44,8300,52,64,64,1,0.949839711
416,0,130,0,8320,52,64,64,1,1.10973823
417,0,130,20,8340,52,64,64,1,1.10973823
418,0,130,40,8360,52,64,64,1,1.10973823
419,0,130,60,8380,52,64,64,2,1.10973823
420,0,131,16,8400,52,64,64,1,0.796989322
421,0,131,36,8420,52,64,64,3,0.796989322
422,0,131,56,8440,52,64,64,1,0.796989322
423,0,132,12,8460,52,64,64,1,0.9893502
424,0,132,32,8480,52,64,64,2,0.9893502
425,0,132,52,8500,52,64,64,1,0.9893502
426,0,133,8,8520,52,64,64,2,0.932905436
427,0,133,28,8540,52,64,64,2,0.932905436
428,0,133,48,8560,52,64,64,3,0.932905436
429,0,134,4,8580,52,64,64,2,0.738471389
430,0,134,24,8600,52,64,64,1,0.738471389
431,0,134,44,8620,52,64,64,2,0.738471389
432,0,135,0,8640,52,64,64,2,0.843762457
433,0,135,20,8660,52,64,64,2,0.843762457
434,0,135,40,8680,52,64,64,1,0.843762457
435,0,135,60,8700,52,64,64,2,0.843762457
436,0,136,16,8720,52,64,64,1,0.809977293
437,0,136,36,8740,52,64,64,1,0.809977293
438,0,136,56,8760,52,64,64,2,0.809977293
439,0,137,12,8780,52,64,64,2,0.904990435
440,0,137,32,8800,52,64,64,1,0.904990435
441,0,137,52,8820,52,64,64,2,0.904990435
442,0,138,8,8840,52,64,64,1,0.971142173
443,0,138,28,8860,52,64,64,1,0.971142173
444,0,138,48,8880,52,64,64,1,0.971142173
445,0,139,4,8900,52,64,64,2,0.673980713
446,0,139,24,8920,52,64,64,2,0.673980713
447,0,139,44,8940,52,64,64,3,0.673980713
448,0,140,0,8960,52,64,64,1,0.7408337
449,0,140,20,8980,52,64,64,1,0.7408337
450,0,140,40,9000,52,64,64,1,0.7408337
451,0,140,60,9020,52,64,64,2,0.7408337
452,0,141,16,9040,52,64,64,2,0.880654812
453,0,141,36,9060,52,64,64,1,0.880654812
454,0,141,56,9080,52,64,64,1,0.880654812
455,0,142,12,9100,52,64,64,1,0.839089155
456,0,142,32,9120,52,64,64,1,0.839089155
457,0,142,52,9140,52,64,64,1,0.839089155
458,0,143,8,9160,52,64,64,1,0.97800827
459,0,143,28,9180,52,64,64,2,0.97800827
460,0,143,48,9200,52,64,64,2,0.97800827
461,0,144,4,9220,52,64,64,2,0.844274521
462,0,144,24,9240,52,64,64,1,0.844274521
463,0,144,44,9260,52,64,64,2,0.844274521
464,0,145,0,9280,52,64,64,1,1.08609724
465,0,145,20,9300,52,64,64,1,1.08609724
466,0,145,40,9320,52,64,64,2,1.08609724
467,0,145,60,9340,52,64,64,1,1.08609724
468,0,146,16,9360,52,64,64,1,0.983418226
469,0,146,36,9380,52,64,64,1,0.983418226
470,0,146,56,9400,52,64,64,2,0.983418226
471,0,147,12,9420,52,64,64,1,1.01773834
472,0,147,32,9440,52,64,64,1,1.01773834
473,0,147,52,9460,52,64,64,2,1.01773834
474,0,148,8,9480,52,64,64,1,0.856043935
475,0,148,28,9500,52,64,64,2,0.856043935
476,0,148,48,9520,52,64,64,3,0.856043935
477,0,149,4,9540,52,64,64,1,1.0365628
478,0,149,24,9560,52,64,64,1,1.0365628
479,0,149,44,9580,52,64,64,1,1.0365628
480,0,150,0,9600,52,64,64,1,0.738449752
481,0,150,20,9620,52,64,64,1,0.738449752
482,0,150,40,9640,52,64,64,1,0.738449752
483,0,150,60,9660,52,64,64,2,0.738449752
484,0,151,16,9680,52,64,64,1,0.623745918
485,0,151,36,9700,52,64,64,1,0.623745918
486,0,151,56,9720,52,64,64,2,0.623745918
487,0,152,12,9740,52,64,64,1,1.11189365
488,0,152,32,9760,52,64,64,2,1.11189365
489,0,152,52,9780,52,64,64,1,1.11189365
490,0,153,8,9800,52,64,64,2,1.03716707
491,0,153,28,9820,52,64,64,3,1.03716707
492,0,153,48,9840,52,64,64,1,1.03716707
493,0,154,4,9860,52,64,64,3,0.890016556
494,0,154,24,9880,52,64,64,3,0.890016556
495,0,154,44,9900,52,64,64,1,0.890016556
496,0,155,0,9920,52,64,64,1,0.730178475
497,0,155,20,9940,52,64,64,1,0.730178475
498,0,155,40,9960,52,64,64,1,0.730178475
499,0,155,60,9980,52,64,64,1,0.730178475
500,0,156,16,10000,52,64,64,1,0.720922947
501,0,156,36,10020,52,64,64,2,0.720922947
502,0,156,56,10040,52,64,64,1,0.720922947
503,0,157,12,10060,52,64,64,1,0.829127789
504,0,157,32,10080,52,64,64,2,0.829127789
505,0,157,52,10100,52,64,64,2,0.829127789
506,0,158,8,10120,52,64,64,1,1.07118487
507,0,158,28,10140,52,64,64,1,1.07118487
508,0,158,48,10160,52,64,64,3,1.07118487
509,0,159,4,10180,52,64,64,2,0.929521441
510,0,159,24,10200,52,64,64,3,0.929521441
511,0,159,44,10220,52,64,64,1,0.929521441
512,0,160,0,10240,52,64,64,1,0.662117243
513,0,160,20,10260,52,64,64,1,0.662117243
514,0,160,40,10280,52,64,64,1,0.662117243
515,0,160,60,10300,52,64,64,1,0.662117243
516,0,161,16,10320,52,64,64,1,0.655909181
517,0,161,36,10340,52,64,64,1,0.655909181
518,0,161,56,10360,52,64,64,1,0.655909181
519,0,162,12,10380,52,64,64,3,0.822074711
520,0,162,32,10400,52,64,64,3,0.822074711
521,0,162,52,10420,52,64,64,1,0.822074711
522,0,163,8,10440,52,64,64,1,0.917454183
523,0,163,28,10460,52,64,64,1,0.917454183
524,0,163,48,10480,52,64,64,1,0.917454183
525,0,164,4,10500,52,64,64,2,0.837248683
526,0,164,24,10520,52,64,64,1,0.837248683
527,0,164,44,10540,52,64,64,2,0.837248683
528,0,165,0,10560,52,64,64,2,1.01424015
529,0,165,20,10580,52,64,64,1,1.01424015
530,0,165,40,10600,52,64,64,1,1.01424015
531,0,165,60,10620,52,64,64,2,1.01424015
532,0,166,16,10640,52,64,64,1,0.771899104
533,0,166,36,10660,52,64,64,2,0.771899104
534,0,166,56,10680,52,64,64,1,0.771899104
535,0,167,12,10700,52,64,64,2,0.753721714
536,0,167,32,10720,52,64,64,1,0.753721714
537,0,167,52,10740,52,64,64,1,0.753721714
538,0,168,8,10760,52,64,64,1,0.744705856
539,0,168,28,10780,52,64,64,2,0.744705856
540,0,168,48,10800,52,64,64,3,0.744705856
541,0,169,4,10820,52,64,64,1,0.967458248
542,0,169,24,10840,52,64,64,1,0.967458248
543,0,169,44,10860,52,64,64,3,0.967458248
544,0,170,0,10880,52,64,64,1,0.890664101
545,0,170,20,10900,52,64,64,1,0.890664101
546,0,170,40,10920,52,64,64,3,0.890664101
547,0,170,60,10940,52,64,64,2,0.890664101
548,0,171,16,10960,52,64,64,1,0.924038827
549,0,171,36,10980,52,64,64,1,0.924038827
550,0,171,56,11000,52,64,64,1,0.924038827
551,0,172,12,11020,52,64,64,1,0.797530174
552,0,172,32,11040,52,64,64,2,0.797530174
553,0,172,52,11060,52,64,64,1,0.797530174
554,0,173,8,11080,52,64,64,1,0.718019962
555,0,173,28,11100,52,64,64,2,0.718019962
556,0,173,48,11120,52,64,64,1,0.718019962
557,0,174,4,11140,52,64,64,3,0.745668054
